delta;theta;resp;error;rt;obs;block;range;mindelta;study;experiment;stimulus
120;90.2407146951085;93.6111829119961;3.37046821688753;1.21649097699992;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;140.240714695109;127.971214692872;-12.2695000022369;1.08318586899986;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;220.240714695109;223.212310703684;2.97159600857537;1.23467961899951;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
110;110.240714695109;111.873630544777;1.63291584966804;1.16875796000022;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;230.240714695109;234.834393162982;4.59367846787333;1.29394876900005;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;0.240714695108522;358.979125172599;-1.26158952250967;0.983680532999642;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
140;220.240714695109;227.496285681018;7.25557098590934;1.0742035229996;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;20.2407146951085;15.5290508369505;-4.71166385815803;1.27496738099944;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-60;80.2407146951085;82.4739351494861;2.23322045437759;1.15769822599941;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
60;20.2407146951085;10.6405368184101;-9.60017787669841;1.20004314799917;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;60.2407146951085;58.1635703893926;-2.07714430571595;1.21610282899928;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
70;350.240714695109;353.466782919459;3.22606822435012;0.824766259000171;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;90.2407146951085;85.5298446958018;-4.71086999930669;0.858021413998358;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
20;70.2407146951085;79.3423313894156;9.10161669430711;1.14191342100094;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
90;340.240714695109;346.68308391653;6.44236922142153;0.691024469000695;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
0;340.240714695109;344.463968379112;4.22325368400334;0.726643235000665;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-180;160.240714695109;160.29132471623;0.0506100211215141;0.817206698999144;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
160;0.240714695108522;357.698079763514;-2.54263493159476;1.3338355119995;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
170;190.240714695109;189.358892583599;-0.881822111509166;1.17435962700074;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;240.240714695109;247.839510695876;7.59879600076712;0.82550449700102;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;40.2407146951085;63.9422018895959;23.7014871944874;0.865768244999344;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;70.2407146951085;77.170693891914;6.9299791968055;0.850624221999169;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;240.240714695109;251.691840899823;11.4511262047144;1.2753390580001;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
90;150.240714695109;160.543172600236;10.3024579051275;0.59931078199952;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
130;20.2407146951085;21.0642696935782;0.823554998469646;0.799905637000847;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-10;30.2407146951085;25.8797227465614;-4.3609919485471;1.30752865700015;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
60;330.240714695109;321.957941645243;-8.28277304986528;0.759332224999525;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;70.2407146951085;76.8188035930283;6.57808889791981;0.741678135998882;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;120.240714695109;112.789994118549;-7.45072057655918;0.835282244001064;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;140.240714695109;132.396394392931;-7.84432030217755;2.23600119799994;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;310.240714695109;304.827936265084;-5.41277843002433;0.949617763999413;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;70.2407146951085;75.4626052572913;5.22189056218278;0.766177916999368;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;90.2407146951085;88.0074404552782;-2.23327423983037;1.72427136700026;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
80;10.2407146951085;4.20207921267189;-6.03863548243663;1.76629811599923;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
0;10.2407146951085;3.38387876143568;-6.85683593367284;1.29938062300062;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
70;300.240714695109;291.714567785814;-8.52614690929471;1.13424676199975;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;20.2407146951085;15.7879983765744;-4.45271631853417;1.52530218899847;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
100;280.240714695109;283.44768071998;3.20696602487135;1.00229187100012;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-180;100.240714695109;98.3760300804766;-1.86468461463191;0.72788637299891;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
30;70.2407146951085;82.9342891093296;12.693574414221;1.06640118700125;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;200.240714695109;196.395035077115;-3.84567961799308;0.867431799000769;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
160;40.2407146951085;63.8998459186343;23.6591312235257;0.982889933999104;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
50;350.240714695109;348.408496565355;-1.83221812975307;0.657899976000408;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-150;140.240714695109;146.701070460927;6.46035576581812;0.825730833001217;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-90;230.240714695109;242.101304766469;11.86059007136;0.641288847999022;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
10;220.240714695109;241.588106095404;21.3473914002955;1.00018202999854;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;290.240714695109;290.801991001292;0.561276306183856;1.19247752699994;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
150;140.240714695109;133.048967861648;-7.19174683346012;1.09240791299999;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;300.240714695109;301.33194239708;1.09122770197166;0.916775001000133;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;340.240714695109;342.471683616718;2.23096892160936;1.05176982599914;3;14;350;-180;Moon et al. (2023);Experiment 2;Motion
0;22.6588659314887;14.0648974954434;-8.59396843604524;0.962023886999305;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-150;172.658865931489;166.234859576137;-6.42400635535165;0.683086515000468;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;212.658865931489;211.218888043062;-1.43997788842705;0.558756327000083;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-10;222.658865931489;225.471775262331;2.8129093308423;0.849048614998537;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
70;152.658865931489;139.679616618835;-12.9792493126535;0.90038393299983;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;222.658865931489;231.966810552219;9.30794462072984;1.01663248499972;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-110;332.658865931489;332.305324380287;-0.353541551201886;0.723931925000215;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
90;242.658865931489;249.50377807323;6.84491214174156;1.02510767999956;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
0;242.658865931489;249.06804001516;6.40917408367167;0.776629656998921;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-140;22.6588659314887;21.2161781912697;-1.442687740219;1.65835393700036;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;192.658865931489;194.951665202368;2.29279927087921;0.844859003000238;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
100;92.6588659314887;89.2843761522224;-3.37448977926623;0.940746594000302;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;172.658865931489;169.931784063881;-2.72708186760724;1.14168916999915;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
10;162.658865931489;166.032680272334;3.37381434084492;1.04115209299925;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
110;52.6588659314887;63.6590431156141;11.0001771841255;1.02458094400026;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;152.658865931489;159.860989995682;7.20212406419381;0.958546808999017;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-90;242.658865931489;246.862260021977;4.20339409048816;0.88321994800026;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-10;252.658865931489;249.522853599435;-3.13601233205358;0.791676762999487;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-180;72.6588659314887;70.5879841402542;-2.07088179123447;0.983478632999322;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
70;2.65886593148866;350.037273413765;-12.6215925177237;2.07600228199954;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
20;342.658865931489;349.901249028292;7.24238309680322;0.866773920999549;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
10;332.658865931489;343.78504975937;11.1261838278815;0.708182891999968;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;102.658865931489;100.548314396266;-2.11055153522275;0.658608182000535;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
120;342.658865931489;346.626469694157;3.96760376266803;0.837084626000433;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
150;192.658865931489;190.104085113552;-2.55478081793677;1.08428169599938;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;312.658865931489;305.723927243333;-6.93493868815563;1.03383884200048;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
170;142.658865931489;129.463772320523;-13.195093610966;1.57513823599948;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-90;232.658865931489;236.902947607957;4.24408167646865;1.28418494200014;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
160;72.6588659314887;74.3937394158668;1.73487348437817;1.10837701699893;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
130;302.658865931489;288.873676661542;-13.7851892699468;0.849481009998271;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;352.658865931489;352.479224628457;-0.179641303032099;1.00890991800043;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;22.6588659314887;20.569284439292;-2.08958149219663;0.892747566000253;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
100;282.658865931489;282.65973129791;0.000865366421294311;0.699295620999692;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;322.658865931489;315.245659818414;-7.4132061130743;0.624880727000345;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;32.6588659314887;27.1966814178748;-5.46218451361388;0.887092476999896;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;72.6588659314887;64.9516610804217;-7.70720485106693;0.758520426001269;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-180;252.658865931489;255.097999084622;2.43913315313372;0.782448454001496;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-60;312.658865931489;305.40103213504;-7.25783379644901;0.596246857998267;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
160;152.658865931489;151.090325894125;-1.56854003736356;0.791766644000745;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
130;22.6588659314887;20.1670955543564;-2.4917703771323;0.674787346999437;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
80;302.658865931489;298.568230207615;-4.09063572387316;1.21706138899935;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;62.6588659314887;69.8514570095997;7.19259107811104;0.900296928999524;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;222.658865931489;221.389604011188;-1.26926192030078;0.89137937400119;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
140;82.6588659314887;87.193355939624;4.53449000813538;1.4907273989993;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;212.658865931489;207.2890967323;-5.36976919918851;0.702492116999565;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
170;42.6588659314887;38.0735872741496;-4.58527865733907;1.29567569500068;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;62.6588659314887;68.5505914891599;5.89172555767121;1.04906094999933;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
60;2.65886593148866;0;-2.65886593148866;0.750350412999978;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
10;352.658865931489;353.71931420026;1.06044826877161;0.991597481001008;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
40;312.658865931489;312.564646467891;-0.0942194635975966;0.542154338001637;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-140;92.6588659314887;88.6494435246887;-4.00942240679997;1.19156989100156;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-150;242.658865931489;245.921534384943;3.26266845345432;0.958802940998794;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
110;132.658865931489;126.07336824786;-6.58549768362914;0.716251934998581;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
140;352.658865931489;353.517345471416;0.858479539926975;0.666734324999197;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
140;212.658865931489;208.889124658503;-3.76974127298547;0.726122283998848;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
90;122.658865931489;120.30226620818;-2.35659972330834;1.00902803999998;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
40;82.6588659314887;89.7318008605804;7.07293492909174;0.902003442000932;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
20;62.6588659314887;75.2300589095728;12.5711929780841;1.39456873699964;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;92.6588659314887;82.4611570034878;-10.1977089280008;0.758536696999727;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;142.658865931489;140.384913814537;-2.27395211695193;0.60790634300065;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
60;82.6588659314887;82.8902123645253;0.231346433036663;0.583417488000123;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-90;172.658865931489;170.558995789299;-2.09987014218967;0.808368853000502;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
60;112.658865931489;106.017668486506;-6.64119744498304;0.691531278000184;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
0;112.658865931489;106.700350159324;-5.95851577216486;1.34168862700062;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;282.658865931489;285.201732958796;2.54286702730781;1.05923796100069;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
70;212.658865931489;204.336964263728;-8.32190166776024;0.626439530000425;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;332.658865931489;329.702570982547;-2.95629494894183;0.809282532998623;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
100;232.658865931489;230.765340815634;-1.89352511585483;0.943326613998579;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;252.658865931489;253.568041873964;0.90917594247577;0.792121638000026;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-140;32.6588659314887;37.3713604840161;4.7124945525274;1.05286151600012;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
50;342.658865931489;335.376110994146;-7.28275493734293;0.904388043998551;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
0;342.658865931489;346.954677091518;4.2958111600289;1.44186039099986;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-180;162.658865931489;166.52037442425;3.86150849276169;0.958544905999588;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-60;222.658865931489;215.939640662117;-6.71922526937203;0.841024608000225;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
150;72.6588659314887;70.4161687504535;-2.24269718103518;0.767303956999967;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
50;22.6588659314887;14.326227232913;-8.33263869857571;1.04962094700022;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;102.658865931489;96.5325159465322;-6.12634998495642;0.666638216998763;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
130;332.658865931489;339.49620521082;6.83733927933116;0.975386350000917;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
160;172.658865931489;164.241664157544;-8.41720177394484;0.958537907999926;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-150;322.658865931489;312.866833950575;-9.79203198091381;0.843750965999789;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-110;72.6588659314887;78.7535159537079;6.0946500222192;0.875294884999676;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
90;342.658865931489;341.302085353919;-1.3567805775694;0.86672873399948;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
30;312.658865931489;299.095863345231;-13.5630025862578;0.624421939999593;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
80;232.658865931489;243.842744868476;11.1838789369873;0.672011912000016;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
80;152.658865931489;153.88325642381;1.22439049232088;0.67400493200148;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;252.658865931489;255.18441269144;2.52554675995086;0.632575448998978;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
150;102.658865931489;100.352229800768;-2.30663613072093;0.882394263000606;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
110;352.658865931489;354.350450584377;1.69158465288803;0.824442080000154;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
40;312.658865931489;302.286634175116;-10.372231756373;0.758124382999085;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
30;282.658865931489;286.733827581214;4.07496164972571;1.13419027099917;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;92.6588659314887;95.1199962984358;2.46113036694709;0.76908154100056;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
170;282.658865931489;281.229081296963;-1.42978463452602;0.835570924000422;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;352.658865931489;356.033091980555;3.37422604906652;0.719691491000049;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
30;322.658865931489;313.688443986983;-8.97042194450518;0.729287465999732;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
50;272.658865931489;278.668695523764;6.00982959227559;1.20917493699926;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;72.6588659314887;81.0696087180779;8.4107427865892;1.22510961899934;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
120;312.658865931489;296.638025271167;-16.0208406603219;0.723979020000115;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;342.658865931489;344.182902911718;1.52403698022954;1.25894878799954;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
120;222.658865931489;223.455701629841;0.79683569835251;0.73125575999984;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-10;232.658865931489;235.333477377343;2.67461144585479;0.783093209000072;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;312.658865931489;305.680878608346;-6.97798732314311;0.633132574001138;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-110;62.6588659314887;70.2926748797719;7.63380894828319;0.9500265759998;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;82.6588659314887;86.5323602996686;3.87349436817996;0.66762034400017;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;132.658865931489;123.759889709306;-8.89897622218294;0.883320789998834;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-60;192.658865931489;197.101650230131;4.44278429864204;0.808776850000868;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;322.658865931489;329.2838305829;6.62496465141123;1.3282775459993;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
20;302.658865931489;297.161154831718;-5.49771109977104;0.907315382999514;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;42.6588659314887;42.9679009548576;0.309035023368949;1.03352669299966;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;202.658865931489;208.225531850268;5.56666591877894;0.883317808000356;3;15;350;-180;Moon et al. (2023);Experiment 2;Motion
0;40.5071119825327;42.6735512922721;2.16643930973937;0.840506229000312;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;80.5071119825327;77.0053832080835;-3.50172877444922;1.1619089679989;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;160.507111982533;147.601728750426;-12.9053832321063;1.3665459340009;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
150;10.5071119825327;24.0936536485926;13.5865416660599;0.615857000000688;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;60.5071119825327;47.3824994821443;-13.1246125003884;0.799582540999836;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
50;10.5071119825327;4.89000939324347;-5.61710258928923;1.63389875300345;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
100;270.507111982533;277.686491025043;7.17937904251016;0.850493745998392;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-140;50.5071119825327;47.5383754725325;-2.96873651000024;1.42524026799947;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
60;350.507111982533;321.836361226233;-28.6707507562994;0.8836692090008;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;60.5071119825327;54.503339228204;-6.00377275432873;0.526897033003479;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
40;20.5071119825327;24.5026524832737;3.99554050074099;0.533655527000519;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-40;60.5071119825327;53.1919082230446;-7.31520375948813;0.466829279001104;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
130;290.507111982533;293.767635244307;3.2605232617741;0.866652404998604;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
30;260.507111982533;257.227625984667;-3.27948599786566;0.883492460001435;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
0;260.507111982533;257.469612453668;-3.037499528865;0.663401759000408;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
20;240.507111982533;230.47555524465;-10.0315567378827;0.882934082997963;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
50;190.507111982533;191.736904433059;1.22979245052602;0.8502898930019;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
80;110.507111982533;106.001352171164;-4.50575981136919;0.699940143000276;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
0;110.507111982533;110.072911025906;-0.434200956626782;0.817634832001204;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;230.507111982533;230.94299373263;0.435881750097053;1.25824233399908;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
80;150.507111982533;143.976005023298;-6.53110695923468;0.716864235000685;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;180.507111982533;177.68118730092;-2.82592468161226;0.634060997002962;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
120;60.5071119825327;55.8135709014202;-4.69354108111246;0.582137373003206;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-60;120.507111982533;126.784406021969;6.27729403943624;0.825386554002762;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-140;260.507111982533;248.091644839661;-12.4154671428722;0.578152892001526;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
110;150.507111982533;143.819912942388;-6.68719904014444;1.10065362400201;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;180.507111982533;187.511017736815;7.00390575428207;1.17490858800011;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-110;290.507111982533;300.273317371632;9.76620538909918;0.816336100000626;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-170;100.507111982533;101.320673443954;0.813561461420974;1.67531489400062;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
0;100.507111982533;107.616982204851;7.10987022231805;0.739211795997107;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
60;40.5071119825327;39.3694059749433;-1.13770600758939;1.15057850000085;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;170.507111982533;158.691076928235;-11.8160350542975;1.2252938749989;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;250.507111982533;243.92870647145;-6.57840551108293;0.792153276001045;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
30;220.507111982533;229.46229995553;8.95518797299715;0.816067235999071;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-150;10.5071119825327;19.9948706560426;9.48775867350993;0.825066089000757;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
40;330.507111982533;314.949211155795;-15.5579008267376;0.761171071000717;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
70;260.507111982533;255.577898166576;-4.92921381595693;0.592895360001421;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;60.5071119825327;52.6684247441995;-7.83868723833317;0.771457126000314;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
140;280.507111982533;286.920148617408;6.41303663487491;0.858098523000081;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-70;350.507111982533;335.89710167873;-14.6100103038025;1.10007810599927;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-160;150.507111982533;142.630316406414;-7.87679557611824;1.26756045299771;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-100;250.507111982533;248.393815762378;-2.11329622015424;0.733473562999279;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
100;150.507111982533;145.422990968383;-5.08412101414933;0.882701539001573;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-130;280.507111982533;286.002715406584;5.4956034240509;1.07505009299712;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
160;120.507111982533;117.373788435002;-3.13332354753115;1.06583214100101;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-30;150.507111982533;131.963687980823;-18.5434240017099;1.17525229199964;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
90;60.5071119825327;44.3915301593984;-16.1155818231343;1.0188030950012;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-20;80.5071119825327;57.9358388355359;-22.5712731469968;1.0945504299998;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
80;0.507111982532706;7.094069585187;6.58695760265429;0.790776243000437;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-120;120.507111982533;127.287669162713;6.78055718018045;1.19913108000037;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
20;100.507111982533;110.759207756783;10.2520957742506;1.06652869099707;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
170;290.507111982533;294.222791469267;3.71567948673407;0.49086420799722;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-80;10.5071119825327;18.4590018419787;7.95188985944596;0.767335222000838;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
10;0.507111982532706;358.954309944953;-1.55280203757968;0.815974137000012;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
70;290.507111982533;299.049614923543;8.5425029410099;1.08284802900016;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
-50;340.507111982533;326.64912536191;-13.8579866206224;0.859041506002541;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
20;320.507111982533;319.080332892413;-1.42677909011962;0.89208409800267;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
120;200.507111982533;202.040166874161;1.53305489162835;0.751375643001666;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
140;60.5071119825327;48.9603857688784;-11.5467262136543;0.777983795000182;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
10;50.5071119825327;45.4471502277002;-5.05996175483253;0.791418381999392;4;1;350;-180;Moon et al. (2023);Experiment 2;Motion
