subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
3,1,1,1,1,0,172,-20,0.1,4.84400037508068,1.47657005800284,86457.4568379124,86457.6669532216,86458.9678117696,86457.4568379124,86457.6669532216,86458.9678117696,86457.4568997914,86457.6670126858,86458.9678766671,0.00957974311313592,0.00989521718292963,1.29037320651696,0,0,0,12312019,20-Feb-2020 14:21:24,0
3,1,1,1,2,0.38,75,-20,0.1,-126.202589290009,1.24328092536598,86459.3480229972,86459.5481380619,86460.5988582878,86459.3480229972,86459.5481380619,86460.5988582878,86459.3480906113,86459.5481890744,86460.5989183557,0.000242424590396695,-0.000105027327663265,1.0402348843927,0,0,0,12312019,20-Feb-2020 14:21:24,0.375006980249163
3,1,1,1,3,0.3,27,-20,0.1,-145.394324448361,1.26624918991001,86460.8990180563,86461.0991077657,86462.1798598155,86460.8990180563,86461.0991077657,86462.1798598155,86460.899078426,86461.099156967,86462.1799241092,7.92814535088837e-05,-0.000130382599309087,1.07026670829509,0,0,0,12312019,20-Feb-2020 14:21:24,0.295006980249163
3,1,1,1,4,0.38,15,-20,0.1,-166.541315391385,1.72510073443118,86462.5600662135,86462.760199691,86464.2911915444,86462.5600662135,86462.760199691,86464.2911915444,86462.5601317147,86462.7602470812,86464.2912498012,0.000237594998907298,-8.66145564941689e-05,1.52050651192258,0,0,0,12312019,20-Feb-2020 14:21:24,0.375006980249163
3,1,1,1,5,0.36,68,-20,0.1,-133.344513460881,2.21364482499484,86464.6514164699,86464.8515390808,86466.8728387262,86464.6514164699,86464.8515390808,86466.8728387262,86464.6514777452,86464.851598545,86466.8729012089,0.000228201475692913,-9.74811118794605e-05,2.0108143039397,0,0,0,12312019,20-Feb-2020 14:21:24,0.355006980249163
3,1,1,1,6,0.34,103,-20,0.1,-59.8862668490176,1.1758684712695,86467.2130544091,86467.4131610221,86468.4038073373,86467.2130544091,86467.4131610221,86468.4038073373,86467.2131476803,86467.4132108271,86468.403867707,0.00019103787781205,-0.000113479080027901,0.980160973747843,0,0,0,12312019,20-Feb-2020 14:21:24,0.335006980249163
3,1,1,1,7,0.48,102,-20,0.1,-80.7066914006029,0.984778680067393,86468.8841073386,86469.0842293458,86469.8847647649,86468.8841073386,86469.0842293458,86469.8847647649,86468.8841725379,86469.0842785471,86469.8848224179,0.000470803235657513,-9.80847980827093e-05,0.790050077586784,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,8,0.3,144,-20,0.1,-33.146995832256,1.59788180756732,86470.1849441535,86470.3850607274,86471.7959925975,86470.1849441535,86470.3850607274,86471.7959925975,86470.1850057306,86470.3851123435,86471.7960626263,9.89015970844775e-05,-0.000103518075775355,1.40044652858342,0,0,0,12312019,20-Feb-2020 14:21:24,0.295006980249163
3,1,1,1,9,0.5,139,-20,0.1,-42.5104470780009,1.36443692103785,86472.2962961062,86472.4964114728,86473.6672158353,86472.2962961062,86472.4964114728,86473.6672158353,86472.2963637203,86472.4964652018,86473.6673048752,0.000502231705468148,-0.000104725477285683,1.16031902101531,0,0,3,12312019,20-Feb-2020 14:21:24,0.495006980249163
3,1,1,1,10,0.32,155,-20,0.1,-25.6410058243053,1.58725009576301,86473.9873845391,86474.1875020186,86475.5884067796,86473.9873845391,86474.1875020186,86475.5884067796,86473.9874479273,86474.1875518236,86475.5884722808,0.00011613781680353,-0.000102612524642609,1.39041941954929,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,11,0.34,113,-20,0.1,-60.8025139539355,1.08599636756117,86475.9286182367,86476.1287305847,86477.0293167445,86475.9286182367,86476.1287305847,86477.0293167445,86475.9286831341,86476.1287809934,86477.0293801328,0.000186811987077817,-0.000107743951957673,0.890100818331121,0,0,0,12312019,20-Feb-2020 14:21:24,0.335006980249163
3,1,1,1,12,0.36,51,-20,0.1,-135,1.25695708225248,86477.3895510274,86477.589674242,86478.6603711108,86477.3895510274,86477.589674242,86478.6603711108,86477.3896162267,86477.5897518171,86478.6604372156,0.000237558779190294,-9.68774111242965e-05,1.06021152735048,0,0,0,12312019,20-Feb-2020 14:21:24,0.355006980249163
3,1,1,1,13,0.48,14,-20,0.1,-61.8986486940382,1.51975584069442,86479.1406668862,86479.3408130413,86480.6716593433,86479.1406668862,86479.3408130413,86480.6716593433,86479.140729067,86479.3408622426,86480.6717230334,0.000466577374027111,-7.39369133953005e-05,1.32036096052616,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,14,0.4,160,-20,0.1,42.5409560098954,1.17637889727484,86481.0719069799,86481.2720018207,86482.2626734913,86481.0719069799,86481.2720018207,86482.2626734913,86481.0719857624,86481.2720528332,86482.2627380869,0.000306754547636956,-0.000125251186545938,0.980186329034041,0,0,0,12312019,20-Feb-2020 14:21:24,0.395006980249163
3,1,1,1,15,0.44,6,-20,0.1,7.47155917659238,1.37932107606321,86482.7029329724,86482.903070072,86484.0938383945,86482.7029329724,86482.903070072,86484.0938383945,86482.7029963606,86482.9031216882,86484.0939198936,0.000374441093299538,-8.29923665151e-05,1.18028298094578,0,0,0,12312019,20-Feb-2020 14:21:24,0.435006980249163
3,1,1,1,16,0.44,69,-20,0.1,-132.02197934805,0.43804632712272,86484.5341072329,86484.7342044885,86486.9456968418,86484.5341072329,86484.7342044885,86486.9456968418,86484.5341712248,86484.7342548973,86486.9458187779,0.000383798411348835,-0.000122836398077197,2.20100701181218,0,0,6,12312019,20-Feb-2020 14:21:24,0.435006980249163
3,1,1,1,17,0.48,51,-20,0.1,-145.159055995847,1.44407514944032,86487.4259533662,86487.6260684309,86488.8768976845,86487.4259533662,86487.6260684309,86488.8768976845,86487.426035469,86487.6261185378,86488.8769912576,0.000427326303906739,-0.00010502731311135,1.24034391211171,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,18,0.5,117,-20,0.1,-55.3943244483614,1.13472409074893,86489.3772144746,86489.5773044859,86490.5279609915,86489.3772144746,86489.5773044859,86490.5279609915,86489.3772845035,86489.5773545927,86490.5280307185,0.00051551304932218,-0.000130080748931505,0.94017116415489,0,0,0,12312019,20-Feb-2020 14:21:24,0.495006980249163
3,1,1,1,19,0.32,24,-20,0.1,-154.872175819244,1.72566579503473,86490.8481520375,86491.0482571412,86492.5892700667,86490.8481520375,86491.0482571412,86492.5892700667,86490.8482377625,86491.0483184165,86492.5893361715,0.000138479983434081,-0.000114988317363895,1.53052758397826,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,20,0.32,95,-20,0.1,-68.1063268582716,1.7323327253107,86492.9094264001,86493.1095951938,86494.6505323553,86492.9094264001,86493.1095951938,86494.6505323553,86492.9095042771,86493.109644697,86494.6505945361,0.000103767393738963,-5.12982660438865e-05,1.53045181997004,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,21,0.48,160,-20,0.1,-7.65770969371388,1.13081515123486,86495.130879445,86495.3310093003,86496.2716136434,86495.130879445,86495.3310093003,86496.2716136434,86495.1309485683,86495.3310892901,86496.2716888037,0.000517891632625833,-9.02367464732379e-05,0.930119001699495,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,22,0.46,161,-20,0.1,-29.00641590227,1.85367224492074,86496.7318660674,86496.9320357666,86498.5930975071,86496.7318660674,86496.9320357666,86498.5930975071,86496.7319282482,86496.9321462432,86498.5931627064,0.000395304872654378,-5.03927294630557e-05,1.65057639894076,0,0,0,12312019,20-Feb-2020 14:21:24,0.455006980249163
3,1,1,1,23,0.3,150,-20,0.1,-1.43209618416465,2.07810966703983,86498.8932916863,86499.0934176175,86500.9846322835,86498.8932916863,86499.0934176175,86500.9846322835,86498.8933511504,86499.0934662151,86500.9846938606,0.000113692178274505,-9.41607577260584e-05,1.88072932448995,0,0,0,12312019,20-Feb-2020 14:21:24,0.295006980249163
3,1,1,1,24,0.32,61,-20,0.1,-133.945595496478,0.898577659158036,86501.3048221221,86501.5049435256,86502.2154215059,86501.3048221221,86501.5049435256,86502.2154215059,86501.3048894344,86501.5049924251,86502.215485196,0.000137272596475668,-9.86884988378733e-05,0.699992638808908,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,25,0.32,96,-20,0.1,-70.4480048267594,1.14767581096385,86502.5356071187,86502.7357125242,86503.6963553893,86502.5356071187,86502.7357125242,86503.6963553893,86502.5356677902,86502.7357665551,86503.6964214942,0.000133046720293351,-0.000114686481538229,0.950157523620874,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,26,0.38,124,-20,0.1,-63.2084844705808,2.13260300055845,86504.0766055554,86504.2767251478,86506.2179772581,86504.0766055554,86504.2767251478,86506.2179772581,86504.076672264,86504.2767828009,86506.2180397408,0.000281363041722216,-0.00010049958655145,1.93076676881174,0,0,0,12312019,20-Feb-2020 14:21:24,0.375006980249163
3,1,1,1,27,0.36,166,-20,0.1,6.1322224976793,1.13292235639528,86506.5781982596,86506.7782970245,86507.7189203841,86506.5781982596,86506.7782970245,86507.7189203841,86506.578279155,86506.778349848,86507.7189861871,0.000224277435336262,-0.000121327131637372,0.930138018156867,0,0,0,12312019,20-Feb-2020 14:21:24,0.355006980249163
3,1,1,1,28,0.44,73,-20,0.1,-119.331839578248,1.06386361995828,86508.1592121631,86508.3593220963,86509.2299002783,86508.1592121631,86508.3593220963,86509.2299002783,86508.1592978881,86508.3593715995,86509.2299633646,0.000406738894525915,-0.000110158754978329,0.860092840477591,0,0,0,12312019,20-Feb-2020 14:21:24,0.435006980249163
3,1,1,1,29,0.32,77,-20,0.1,-109.937991744206,1.23090301935736,86509.5501003798,86509.7502121241,86510.7908967892,86509.5501003798,86509.7502121241,86510.7908967892,86509.5501604476,86509.7502616273,86510.7909592719,0.000147535451105796,-0.000108347652712837,1.03019932360621,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,30,0.42,174,-20,0.1,-105.738801437449,2.60569817734358,86511.2111642331,86511.4112720534,86513.8328742719,86511.2111642331,86511.4112720534,86513.8328742719,86511.2112493544,86511.4113423842,86513.8329403768,0.000354482865077443,-0.000112271693069488,2.41111687698867,0,0,0,12312019,20-Feb-2020 14:21:24,0.415006980249163
3,1,1,1,31,0.36,55,-20,0.1,-130.292147755628,1.33573534396419,86514.1930554294,86514.3931913216,86515.5438747521,86514.1930554294,86514.3931913216,86515.5438747521,86514.1931170065,86514.3932411266,86515.5439381404,0.00018443341832608,-8.41997680254281e-05,1.14019808905141,0,0,0,12312019,20-Feb-2020 14:21:24,0.355006980249163
3,1,1,1,32,0.46,59,-20,0.1,-124.875328344602,1.14459665329196,86516.0042144103,86516.2043346064,86517.1649756604,86516.0042144103,86516.2043346064,86517.1649756604,86516.0042802133,86516.204385317,86517.1650396523,0.000482539107906632,-9.98958857962862e-05,0.950155712518608,0,0,0,12312019,20-Feb-2020 14:21:24,0.455006980249163
3,1,1,1,33,0.44,132,-20,0.1,-123.043415756851,1.25540105266555,86517.6052490266,86517.8053613747,86518.8760630731,86517.6052490266,86517.8053613747,86518.8760630731,86517.60531,86517.8054211407,86518.876123141,0.000388326137908734,-0.000107743966509588,1.06021635694196,0,0,0,12312019,20-Feb-2020 14:21:24,0.435006980249163
3,1,1,1,34,0.48,23,-20,0.1,-166.522177246759,1.0621862472326,86519.3563676021,86519.556490213,86520.4270439452,86519.3563676021,86519.556490213,86520.4270439452,86519.3564361217,86519.5565493753,86520.4271091445,0.000475330962217413,-9.74810973275453e-05,0.860068390742526,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,35,0.48,44,-20,0.1,-149.439160732628,1.55708787326876,86520.9073566242,86521.1074532761,86522.4783914125,86520.9073566242,86521.1074532761,86522.4783914125,86520.9074197105,86521.1075202865,86522.4784572155,0.000483480878756382,-0.000123440084280446,1.36045279495011,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,36,0.32,112,-20,0.1,-48.9085442944595,1.20780254513375,86522.7985694791,86522.9986776012,86524.0193509108,86522.7985694791,86522.9986776012,86524.0193509108,86522.7986307543,86522.9987280099,86524.0194133934,0.000125500489957631,-0.000111969828139991,1.01018796805874,0,0,0,12312019,20-Feb-2020 14:21:24,0.315006980249163
3,1,1,1,37,0.48,132,-20,0.1,-55.08816978339,1.20261950261192,86524.4996560435,86524.6997327734,86525.710436627,86524.4996560435,86524.6997327734,86525.710436627,86524.4997269779,86524.6997822766,86525.7105051467,0.000475934677524492,-0.000143362092785537,1.00021851212659,0,0,0,12312019,20-Feb-2020 14:21:24,0.475006980249163
3,1,1,1,38,0.38,16,-20,0.1,-173.867777502321,1.19156308982929,86526.0906689841,86526.2907786155,86527.2914363436,86526.0906689841,86526.2907786155,86527.2914363436,86526.0907311649,86526.2908380797,86527.2914979207,0.000263553985860199,-0.000110460605355911,0.990172386649647,0,0,0,12312019,20-Feb-2020 14:21:24,0.375006980249163
3,1,1,1,39,0.44,54,-20,0.1,-152.198541220066,1.43236674364016,86527.7317184634,86527.931831717,86529.1726426152,86527.7317184634,86527.931831717,86529.1726426152,86527.7317806442,86527.9318842386,86529.1727165681,0.000397079740650952,-0.000106838415376842,1.23032555670943,0,0,0,12312019,20-Feb-2020 14:21:24,0.435006980249163
