subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
7,1,1,1,11,0.44,15,-20,0.1,51.5687641218211,3.99368079932174,356944.810408585,356945.010549307,356948.812981543,356944.810408585,356945.010549307,356948.812981543,356944.810470162,356945.010600621,356948.813053987,0.000419216114096344,-6.53101596981287e-05,3.79194763058331,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007330872974
7,1,1,1,12,0.4,104,-20,0.1,122.905242922988,2.2387809662614,356949.213210465,356949.413334283,356951.464656093,356949.213210465,356949.413334283,356951.464656093,356949.213275362,356949.413389521,356951.46472582,0.000316124933306128,-8.22136644273996e-05,2.04083720501512,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,13,0.44,150,-20,0.1,146.700579462816,2.12294505239697,356951.904933685,356952.105051769,356954.036308766,356951.904933685,356952.105051769,356954.036308766,356951.90501277,356952.105114251,356954.036393585,0.000423441990278661,-8.79488070495427e-05,1.92077239206992,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007330872974
7,1,1,1,14,0.46,33,-20,0.1,-166.759480084813,2.24511375010479,356954.496598015,356954.696715797,356956.748066061,356954.496598015,356954.696715797,356956.748066061,356954.496663215,356954.69676862,356956.748462308,0.000464422919321805,-8.82506719790399e-05,2.04086565924808,0,0,33,12312019,20-Feb-2020 14:21:24,0.455007330872974
7,1,1,1,15,0.42,108,-20,0.1,129.187517616887,1.89535029383842,356957.168302334,356957.368411965,356959.079528959,356957.168302334,356957.368411965,356959.079528959,356957.168366628,356957.368483805,356959.079593253,0.000352799484971911,-9.64005594141781e-05,1.70063238864532,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,16,0.44,115,-20,0.1,117.439727948199,1.45970034279162,356959.51983734,356959.719868189,356960.990748038,356959.51983734,356959.719868189,356960.990748038,356959.519909482,356959.719920409,356960.990806295,0.000454230583272874,-0.000175183056853712,1.260395244346,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007330872974
7,1,1,1,17,0.5,55,-20,0.1,51.8699923082143,1.35840840055607,356961.491057886,356961.691182006,356962.861940482,356961.491057886,356961.691182006,356962.861940482,356961.491122481,356961.691233924,356962.862001154,0.000543667993042618,-8.19117994979024e-05,1.16027387097711,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,18,0.42,73,-20,0.1,103.212746878335,1.72112448269036,356963.282191022,356963.482310615,356965.013302468,356963.282191022,356963.482310615,356965.013302468,356963.282252298,356963.482361627,356965.013361329,0.000367066822946072,-8.64395406097174e-05,1.52050724823494,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,19,0.4,32,-20,0.1,57.2361115094163,1.79564003826818,356965.413577573,356965.613673621,356967.224717538,356965.413577573,356965.613673621,356967.224717538,356965.413648206,356965.613734897,356967.22479632,0.000362307764589787,-0.000109983724541962,1.60055931110401,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,20,0.4,168,-20,0.1,6.82346239903352,1.57613331323955,356967.624982983,356967.825097746,356969.216001961,356967.624982983,356967.825097746,356969.216001961,356967.625046371,356967.825149966,356969.216061123,0.000352648552507162,-9.12691466510296e-05,1.38041960954433,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,21,0.34,42,-20,0.1,70.6651914621736,1.74480963766109,356969.556198929,356969.756320634,356971.307343765,356969.556198929,356969.756320634,356971.307343765,356969.556258695,356969.75638191,356971.307407757,0.000196200737264007,-8.43266025185585e-05,1.54053852579091,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,22,0.3,7,-20,0.1,37.2499635770807,2.14937612420181,356971.607529795,356971.807613467,356973.768907118,356971.607529795,356971.807613467,356973.768907118,356971.607591674,356971.807682591,356973.768976543,0.000126614817418158,-0.000122359546367079,1.95080904557835,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007330872974
7,1,1,1,23,0.42,87,-20,0.1,76.4295656148385,1.97563538374379,356974.189180599,356974.389287514,356976.170464438,356974.189180599,356974.389287514,356976.170464438,356974.189248213,356974.38933913,356976.170797415,0.000390007335226983,-9.91172273643315e-05,1.77069231972564,0,0,26,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,24,0.36,50,-20,0.1,67.6713436219809,1.70207089278847,356976.530653179,356976.730801447,356978.241760514,356976.530653179,356976.730801447,356978.241760514,356976.530719586,356976.730862119,356978.241838089,0.000217296823393554,-5.7763943914324e-05,1.50047446147073,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,25,0.32,68,-20,0.1,106.279673202131,1.6846795831807,356978.56196303,356978.762069643,356980.263051104,356978.56196303,356978.762069643,356980.263051104,356978.562037587,356978.762126391,356980.263116303,0.000172425236087292,-9.94190340861678e-05,1.49049685557839,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007330872974
7,1,1,1,26,0.48,45,-20,0.1,38.1300076917857,1.8031937998021,356980.743340842,356980.943463151,356982.554508879,356980.743340842,356980.943463151,356982.554508879,356980.743403325,356980.943514164,356982.554579209,0.000494235369842499,-8.3722872659564e-05,1.60056112217717,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,27,0.5,136,-20,0.1,124.077195280131,3.03752461198019,356983.054826876,356983.254936206,356986.106783172,356983.054826876,356983.254936206,356986.106783172,356983.054918638,356983.254990237,356986.106864369,0.000551817938685417,-9.67024243436754e-05,2.84136236121412,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,28,0.5,140,-20,0.1,121.383191056359,1.32515494641848,356986.607099057,356986.807193596,356987.947989371,356986.607099057,356986.807193596,356987.947989371,356986.607163652,356986.807246117,356987.948060608,0.000549705000594258,-0.000111492990981787,1.13031117041828,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,29,0.48,113,-20,0.1,110.772254682046,1.25399292889051,356988.428254358,356988.628374554,356989.699078366,356988.428254358,356988.628374554,356989.699078366,356988.428341894,356988.62842617,356989.699140848,0.000469483784399927,-8.58358689583838e-05,1.06021920620697,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,30,0.4,120,-20,0.1,137.4292733235,1.61473733588355,356990.099351357,356990.299424767,356991.730396366,356990.099351357,356990.299424767,356991.730396366,356990.099414746,356990.29947578,356991.730459453,0.000360194768290967,-0.000132622371893376,1.42048699420411,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,31,0.46,46,-20,0.1,44.6569156004765,1.00135228177533,356992.190643961,356992.390776835,356993.201315818,356992.190643961,356992.390776835,356993.201315818,356992.190710669,356992.390837506,356993.201380414,0.000422767770942301,-7.31581822037697e-05,0.800054378749337,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007330872974
7,1,1,1,32,0.44,91,-20,0.1,74.0546040990772,1.78229410375934,356993.641591298,356993.841697005,356995.432722321,356993.641591298,356993.841697005,356995.432722321,356993.64165529,356993.841748319,356995.432785408,0.000421329052187502,-0.000100324570666999,1.58054071117658,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007330872974
7,1,1,1,33,0.48,55,-20,0.1,39.1875176168873,1.58677891007392,356995.913041339,356996.113161535,356997.514069918,356995.913041339,356996.113161535,356997.514069918,356995.913137629,356996.113214359,356997.514149003,0.000523514696396887,-8.58358689583838e-05,1.39042377809528,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,34,0.4,29,-20,0.1,55.7681445611078,1.43543322372716,356997.914311518,356998.114414207,356999.365239537,356997.914311518,356998.114414207,356999.365239537,356997.914374604,356998.114466427,356999.365300208,0.00032880250364542,-0.000103343045338988,1.24034072441282,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,35,0.4,30,-20,0.1,-174.805571092265,3.20195332274307,356999.765536073,356999.965614312,357002.977593174,356999.765536073,356999.965614312,357002.977593174,356999.76560429,356999.965677096,357002.977661694,0.000383738952223212,-0.000127792765852064,3.00149425695417,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,36,0.42,165,-20,0.1,121.900156917734,1.40175355930114,357003.397817453,357003.597930103,357004.808721553,357003.397817453,357003.597930103,357004.808721553,357003.397880238,357003.597981418,357004.808781018,0.000340806029271334,-9.33820847421885e-05,1.20030684495578,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,37,0.3,141,-20,0.1,54.4053115009569,1.57654171442846,357005.108859891,357005.309006649,357006.699937729,357005.108859891,357005.309006649,357006.699937729,357005.108922071,357005.309056756,357006.700006852,7.89226614870131e-05,-5.92731521464884e-05,1.38044647406787,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007330872974
7,1,1,1,38,0.5,130,-20,0.1,136.655486539119,1.26704395731213,357007.200249387,357007.400359924,357008.481076356,357007.200249387,357007.400359924,357008.481076356,357007.20033964,357007.400410333,357008.481143064,0.00054547906620428,-9.54949646256864e-05,1.07023182645207,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,39,0.36,125,-20,0.1,138.327404241727,1.65392694476759,357008.84129947,357009.041415139,357010.502392603,357008.84129947,357009.041415139,357010.502392603,357008.841390629,357009.041465849,357010.502470178,0.000251670368015766,-9.03635518625379e-05,1.45049285911955,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,40,0.4,27,-20,0.1,53.901716032892,1.61452573997667,357010.902616394,357011.102727836,357012.533664119,357010.902616394,357011.102727836,357012.533664119,357010.902678574,357011.102777943,357012.53372962,0.000310993462335318,-9.45894280448556e-05,1.42045167787001,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,41,0.36,133,-20,0.1,132.336999233933,2.13511015509721,357012.893886932,357013.093983584,357015.035263464,357012.893886932,357013.093983584,357015.035263464,357012.893948207,357013.094036407,357015.035330173,0.00025136856129393,-0.000109380052890629,1.93079527519876,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,42,0.48,105,-20,0.1,120.560839267372,1.81334889261052,357015.515554712,357015.715672191,357017.336722691,357015.515554712,357015.715672191,357017.336722691,357015.515622326,357015.715725618,357017.336793927,0.000495744636282325,-8.85525369085371e-05,1.61056589445798,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,43,0.4,40,-20,0.1,58.869686438505,1.4577962817857,357017.736967611,357017.937094146,357019.207929925,357017.736967611,357017.937094146,357019.207929925,357017.73702798,357017.937147875,357019.207993917,0.000332122843246907,-7.94969964772463e-05,1.2603511743946,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,44,0.32,73,-20,0.1,60.3762512488262,-0.333360097254626,357019.52812399,357019.728246903,357021.519407206,357019.52812399,357019.728246903,357021.519407206,357019.528184359,357019.728298519,357021.519474518,0.000163973483722657,-8.31192010082304e-05,1.7806756978971,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007330872974
7,1,1,1,45,0.34,30,-20,0.1,58.869686438505,1.54292181605706,357021.859654281,357022.059706561,357023.410566331,357021.859654281,357022.059706561,357023.410566331,357021.859732459,357022.059757573,357023.410647227,0.000246307579800487,-0.000153751752804965,1.34037516533863,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,46,0.48,13,-20,0.1,45.6740368979845,1.06962621182902,357023.890895008,357024.09101943,357024.97160661,357023.890895008,357024.09101943,357024.97160661,357023.890955076,357024.091072254,357024.971682073,0.00053317379206419,-8.16099345684052e-05,0.870102574874181,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,47,0.42,135,-20,0.1,-65.8390848766757,1.51057964289794,357025.391874054,357025.592005721,357026.912836082,357025.391874054,357025.592005721,357026.912836082,357025.39193533,357025.59205794,357026.912909431,0.000383970385883003,-7.43655837140977e-05,1.31034575618105,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,48,0.42,53,-20,0.1,67.8497620716492,1.84721419389825,357027.333109563,357027.533221005,357029.194293914,357027.333109563,357027.533221005,357029.194293914,357027.333186836,357027.533274433,357029.194358208,0.000390007335226983,-9.45894280448556e-05,1.65058830368798,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,49,0.42,97,-20,0.1,78.5034369824142,1.12167547707213,357029.614567395,357029.814681252,357030.745287766,357029.614567395,357029.814681252,357030.745287766,357029.614627463,357029.814751885,357030.745348437,0.000390007335226983,-9.21746832318604e-05,0.920121908304282,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,50,0.4,16,-20,0.1,45.6820603931727,1.90854319109349,357031.145549288,357031.345659523,357033.066788533,357031.145549288,357031.345659523,357033.066788533,357031.145611468,357031.345729552,357033.066847695,0.000348724541254342,-9.57968295551836e-05,1.71064440521877,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,51,0.5,129,-20,0.1,122.106255955118,1.33090697356965,357033.567131584,357033.767214955,357034.907961227,357033.567131584,357033.767214955,357034.907961227,357033.567212479,357033.767266873,357034.908027935,0.000576871389057487,-0.000122661411296576,1.1302616672474,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,52,0.42,138,-20,0.1,128.367485384862,2.03767795104068,357035.32824165,357035.528330152,357037.379539313,357035.32824165,357035.528330152,357037.379539313,357035.328302926,357035.52838207,357037.379611153,0.000396949879359454,-0.000117529998533428,1.84072455513524,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,53,0.42,16,-20,0.1,176.121475497152,2.61001219769241,357037.799789249,357037.999890127,357040.421472725,357037.799789249,357037.999890127,357040.421472725,357037.799870748,357037.999942649,357040.421542452,0.000366463151294738,-0.000105154176708311,2.4110979931429,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,54,0.34,26,-20,0.1,177.614055969611,3.11996399553027,357040.761689918,357040.961767855,357043.893705219,357040.761689918,357040.961767855,357043.893705219,357040.761749382,357040.961819169,357043.893775851,0.000216424581594765,-0.000128094630781561,2.92145275883377,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,55,0.36,48,-20,0.1,-147.745289473133,2.20961454237113,357044.253937992,357044.454038568,357046.475367191,357044.253937992,357044.454038568,357046.475367191,357044.254011644,357044.45409109,357046.475438126,0.00026132952189073,-0.000105455983430147,2.01084401772823,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,56,0.32,137,-20,0.1,138.012787504183,1.56586261239136,357046.795532882,357046.99565821,357048.376508451,357046.795532882,357046.99565821,357048.376508451,357046.795598685,357046.995710731,357048.376571235,0.0001355996937491,-8.07044561952353e-05,1.37036563601578,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007330872974
7,1,1,1,57,0.46,13,-20,0.1,-174.847918297794,2.67644968075911,357048.836852637,357049.036912765,357051.528576159,357048.836852637,357049.036912765,357051.528576159,357048.83691693,357049.03697736,357051.528642264,0.000519359309691936,-0.000145903730299324,2.48117878899211,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007330872974
7,1,1,1,58,0.38,124,-20,0.1,133.95837332399,1.55036993057001,357051.90881576,357052.108884944,357053.469821629,357051.90881576,357052.108884944,357053.469821629,357051.908877036,357052.108937768,357053.46988713,0.000297480786684901,-0.000136848248075694,1.35045207937947,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007330872974
7,1,1,1,59,0.34,125,-20,0.1,136.363927531603,3.16303024615627,357053.810028558,357054.010150565,357056.9820551,357053.810028558,357054.010150565,357056.9820551,357053.810088022,357054.010201879,357056.982127846,0.000206161756068468,-8.40247375890613e-05,2.96141992975026,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,60,0.34,16,-20,0.1,48.0848123304976,2.35464344284264,357057.322277122,357057.52236834,357059.68382597,357057.322277122,357057.52236834,357059.68382597,357057.322339906,357057.522421164,357059.683946695,0.000221254187636077,-0.000114813330583274,2.15097302437061,0,0,6,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,61,0.36,111,-20,0.1,124.483953615455,1.20480881060939,357060.044013753,357060.24411765,357061.264784017,357060.044013753,357060.24411765,357061.264784017,357060.044081066,357060.244171077,357061.264854951,0.000216339423786849,-0.00010213564382866,1.01018176187063,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,62,0.5,9,-20,0.1,45.6661999701831,1.70761192776263,357061.765117409,357061.965223418,357063.48621714,357061.765117409,357061.965223418,357063.48621714,357061.76517808,357061.965295861,357063.486304374,0.000567212176974863,-0.000100022705737501,1.51050911669154,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,63,0.34,65,-20,0.1,77.6752725658626,1.15614055155311,357063.826428295,357064.02654668,357064.997183752,357063.826428295,357064.02654668,357064.997183752,357063.826489872,357064.026610974,357064.997242613,0.000210387632250786,-8.76469421200454e-05,0.960152467479929,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,64,0.3,59,-20,0.1,55.6603482945353,1.78321413835511,357065.297367065,357065.497468547,357067.088504428,357065.297367065,357065.497468547,357067.088504428,357065.297431359,357065.497522879,357067.088575966,0.000123898091260344,-0.000104550446849316,1.58055127592525,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007330872974
7,1,1,1,65,0.5,149,-20,0.1,147.893744044882,1.42961841204669,357067.588835707,357067.788945338,357069.029734503,357067.588835707,357067.788945338,357069.029734503,357067.588900604,357067.78899635,357069.02980091,0.000565099238883704,-9.64005594141781e-05,1.23030455992557,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,66,0.34,66,-20,0.1,90.9315565980775,1.6763657668489,357069.369974032,357069.570065854,357071.061057333,357069.369974032,357069.570065854,357071.061057333,357069.370040137,357069.57011747,357071.061116194,0.000238761422224343,-0.000114209658931941,1.48050687398063,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,67,0.38,37,-20,0.1,60.1409838350769,2.01299096056027,357071.441295124,357071.641362195,357073.462583903,357071.441295124,357071.641362195,357073.462583903,357071.441354588,357071.641431922,357073.462649102,0.000295669713523239,-0.000138961186166853,1.81073710293276,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007330872974
7,1,1,1,68,0.38,29,-20,0.1,59.4391607326285,4.81118675105972,357073.842855198,357074.042942493,357078.66595531,357073.842855198,357074.042942493,357078.66595531,357073.842915568,357074.042993505,357078.666028659,0.000329174916259944,-0.000118737341836095,4.61252821225207,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007330872974
7,1,1,1,69,0.4,2,-20,0.1,159.166629842985,1.9556943589705,357079.066160084,357079.266289034,357081.037434057,357079.066160084,357079.266289034,357081.037434057,357079.066227396,357079.266341556,357081.037496842,0.000291977019514889,-7.70822516642511e-05,1.76066041830927,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,70,0.36,129,-20,0.1,118.87242417404,3.23407665564446,357081.397662303,357081.597775859,357084.639744588,357081.397662303,357081.597775859,357084.639744588,357081.39772388,357081.597834417,357084.639817333,0.000256801780778915,-9.24764899536967e-05,3.03148412390146,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007330872974
7,1,1,1,71,0.34,36,-20,0.1,70.506938088849,2.00970654579578,357084.979946989,357085.180068997,357087.001207696,357084.979946989,357085.180068997,357087.001207696,357084.980010076,357085.180120915,357087.001277725,0.000201634014956653,-8.40247375890613e-05,1.81065409455914,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,72,0.38,148,-20,0.1,126.585318299693,1.85805478494149,357087.381484727,357087.581604923,357089.252684415,357087.381484727,357087.581604923,357089.252684415,357087.381547813,357087.581656539,357089.252769235,0.000334910058882087,-8.58358689583838e-05,1.66059488698374,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007330872974
7,1,1,1,73,0.3,96,-20,0.1,111.003222711434,2.62050022959011,357089.552873765,357089.752984,357092.184546921,357089.552873765,357089.752984,357092.184546921,357089.552933833,357089.753035314,357092.184614233,0.000129935098811984,-9.57968295551836e-05,2.42107831564499,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007330872974
7,1,1,1,74,0.34,14,-20,0.1,40.3466484127316,1.82644550013356,357092.52478645,357092.724894572,357094.365941033,357092.52478645,357092.724894572,357094.365941033,357092.524859497,357092.724947093,357094.36600261,0.000238761422224343,-9.79098258540034e-05,1.63056185567984,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,75,0.42,50,-20,0.1,77.9386905429555,1.05897759651998,357094.786227191,357094.986327767,357095.856892668,357094.786227191,357094.986327767,357095.856892668,357094.786289674,357094.986379987,357095.856950321,0.000402684963773936,-0.000105455983430147,0.8600802954752,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007330872974
7,1,1,1,76,0.4,153,-20,0.1,-14.1494760863452,3.11410239728866,357096.257130947,357096.457304269,357099.379155965,357096.257130947,357096.457304269,357099.379155965,357096.257207315,357096.457367053,357099.379223277,0.000325482222251594,-3.2710493542254e-05,2.91136709117563,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007330872974
7,1,1,1,77,0.46,101,-20,0.1,117.824096384253,1.72149605833692,357099.839442196,357100.039540055,357101.57055666,357099.839442196,357100.039540055,357101.57055666,357099.839505886,357100.039591068,357101.570618841,0.000461404386442155,-0.000108172651380301,1.52053199987859,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007330872974
7,1,1,1,78,0.38,37,-20,0.1,65.3583380004417,1.7060510685551,357101.950797771,357102.150906798,357103.671903841,357101.950797771,357102.150906798,357103.671903841,357101.950856933,357102.150978337,357103.671977794,0.000298990053124726,-9.70042892731726e-05,1.51051243703114,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007330872974
7,1,1,1,79,0.5,107,-20,0.1,130.962289379023,1.55856149818283,357104.172214292,357104.372349882,357105.743227649,357104.172214292,357104.372349882,357105.743227649,357104.172276775,357104.372400593,357105.743288321,0.000544271722901613,-7.04415724612772e-05,1.36039316153619,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007330872974
7,1,1,1,80,0.34,127,-20,0.1,161.714648172681,1.98521092731971,357106.083443936,357106.283561717,357108.074744121,357106.083443936,357106.283561717,357108.074744121,357106.08350672,357106.283614842,357108.075084842,0.000215519045013934,-8.8250613771379e-05,1.78069779864745,0,0,27,12312019,20-Feb-2020 14:21:24,0.335007330872974
7,1,1,1,81,0.48,76,-20,0.1,75.7274866155997,1.60557773971232,357108.554989422,357108.755112938,357110.176044751,357108.554989422,357108.755112938,357110.176044751,357108.555073939,357108.755164856,357110.17612625,0.00044979783706367,-8.25155293568969e-05,1.41044720751233,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,82,0.48,147,-20,0.1,146.30993247402,1.85003859136486,357110.656345356,357110.856482154,357112.517548422,357110.656345356,357110.856482154,357112.517548422,357110.656409951,357110.856534977,357112.517611508,0.000505101925227791,-6.92341709509492e-05,1.65058166300878,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007330872974
7,1,1,1,83,0.32,123,-20,0.1,130.236358309274,1.97663661558181,357112.837754258,357113.037851816,357114.829019363,357112.837754258,357113.037851816,357114.829019363,357112.837815232,357113.037902828,357114.829084563,0.000175745575688779,-0.000108474516309798,1.78068294224795,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007330872974
7,1,1,1,84,0.44,105,-20,0.1,84.8895824389688,1.74291433027247,357115.269309029,357115.469431942,357117.020442093,357115.269309029,357115.469431942,357117.020442093,357115.269370908,357115.469483256,357117.020513934,0.000435515947174281,-8.31192010082304e-05,1.54052554629743,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007330872974
