subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
13,1,1,1,39,0.38,69,-20,0.1,65.1258460858724,0.902518292888999,945168.426964257,945168.627056381,945169.337537078,945168.426964257,945168.627056381,945169.337537078,945168.42703821,945168.627108299,945169.337606504,0.000346163986250758,-9.15947603061795e-05,0.69999726023525,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007887303946
13,1,1,1,40,0.38,42,-20,0.1,-125.816080749156,0.997673954581842,945169.717766719,945169.917886009,945170.728425597,945169.717766719,945169.917886009,945170.728425597,945169.717827994,945169.917939437,945170.728484155,0.000329864211380482,-6.44284300506115e-05,0.800056150881574,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007887303946
13,1,1,1,41,0.44,124,-20,0.1,-50.5721978039638,0.826626609428786,945171.16870983,945171.368795917,945172.009247736,945171.16870983,945171.368795917,945172.009247736,945171.16878016,945171.368849344,945172.009304182,0.000479104230180383,-9.76318260654807e-05,0.629968382534571,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007887303946
13,1,1,1,42,0.46,139,-20,0.1,-45.6661999701831,1.1697563388152,945172.469525213,945172.669645409,945173.65027669,945172.469525213,945172.669645409,945173.65027669,945172.469589205,945172.669697629,945173.650334946,0.000503898016177118,-6.35229516774416e-05,0.970147843589075,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,43,0.44,119,-20,0.1,-60.851928154287,0.956647596787661,945174.09057843,945174.290698022,945175.061185619,945174.09057843,945174.290698022,945175.061185619,945174.090656608,945174.290750845,945175.061244781,0.000496611464768648,-6.41266815364361e-05,0.7600041605765,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007887303946
13,1,1,1,44,0.46,106,-20,0.1,-87.5736641683977,1.12963009357918,945175.521504148,945175.721586915,945176.662199408,945175.521504148,945175.721586915,945176.662199408,945175.521565725,945175.721640946,945176.66225857,0.00054494955111295,-0.000100952223874629,0.930129056447186,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,45,0.38,163,-20,0.1,-7.72182580013098,1.19662569474895,945177.042461346,945177.242563129,945178.253237402,945177.042461346,945177.242563129,945178.253237402,945177.042523527,945177.242613538,945178.253295659,0.000362162012606859,-8.19356646388769e-05,1.00019083579537,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007887303946
13,1,1,1,46,0.32,124,-20,0.1,-72.7904424794521,1.30754026887007,945178.573435994,945178.773533551,945179.894268167,945178.573435994,945178.773533551,945179.894268167,945178.573496364,945178.773588488,945179.894340007,0.000204168492928147,-8.61616572365165e-05,1.1102511783829,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007887303946
13,1,1,1,47,0.4,106,-20,0.1,-72.8240963842533,1.17633301625028,945180.294559269,945180.494663166,945181.485307066,945180.294559269,945180.494663166,945181.485307066,945180.294619639,945180.494714178,945181.485375888,0.000422875862568617,-7.9822726547718e-05,0.980160463834181,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007887303946
13,1,1,1,48,0.48,148,-20,0.1,7.06260267041577,1.02324143750593,945181.96561401,945182.16573481,945182.996292092,945181.96561401,945182.16573481,945182.996292092,945181.9656777,945182.165785822,945182.9964077,0.000564913731068373,-6.29192218184471e-05,0.820073845330626,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,49,0.46,125,-20,0.1,-56.7124723110875,1.03424049902242,945183.456554175,945183.656669239,945184.507243612,945183.456554175,945183.656669239,945184.507243612,945183.456622694,945183.656729307,945184.507315754,0.000488503836095333,-6.86544226482511e-05,0.840090936049819,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,50,0.3,39,-20,0.1,56.3099324740202,1.1952697908273,945184.807420284,945185.007524784,945186.018199358,945184.807420284,945185.007524784,945186.018199358,945184.807479145,945185.007577306,945186.018290215,0.000150698935613036,-7.92189966887236e-05,1.00019113766029,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007887303946
13,1,1,1,51,0.48,33,-20,0.1,34.7246418351219,1.05408070643898,945186.498500265,945186.698618348,945187.559163083,945186.498500265,945186.698618348,945187.559163083,945186.49861859,945186.698669964,945187.559222245,0.000558876781724393,-6.56358897686005e-05,0.850061297533102,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,52,0.42,39,-20,0.1,48.1603616260457,1.17512411251664,945187.979435658,945188.179542874,945189.170214545,945187.979435658,945188.179542874,945189.170214545,945187.979497839,945188.179600226,945189.170284272,0.00043589761480689,-7.6502445153892e-05,0.980188233894296,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007887303946
13,1,1,1,53,0.4,68,-20,0.1,76.304123495591,1.64600583352149,945189.570469124,945189.770556419,945191.231539014,945189.570469124,945189.770556419,945191.231539014,945189.570543681,945189.77061377,945191.231605421,0.0003863520687446,-9.64243663474917e-05,1.45049915905111,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007887303946
13,1,1,1,54,0.5,73,-20,0.1,79.9089427611111,1.55853916145861,945191.731819583,945191.931964229,945193.302832034,945191.731819583,945191.931964229,945193.302832034,945191.731884782,945191.932018259,945193.302892404,0.000570087460801005,-3.90731729567051e-05,1.36038436903618,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007887303946
13,1,1,1,55,0.3,97,-20,0.1,107.818888914523,1.60925425589085,945193.603016252,945193.803143089,945195.224079732,945193.603016252,945193.803143089,945195.224079732,945193.603079037,945193.803199233,945195.224142214,0.000158245209604502,-5.68822724744678e-05,1.41045320569538,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007887303946
13,1,1,1,56,0.46,73,-20,0.1,71.1254502417967,1.49584429920651,945195.684359322,945195.884530832,945197.195344046,945195.684359322,945195.884530832,945197.195344046,945195.684432973,945195.884596032,945197.195408339,0.000506011070683599,-1.22087076306343e-05,1.30032977671362,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,57,0.48,141,-20,0.1,-14.3935929684905,1.02644888090435,945197.675648273,945197.875759111,945198.716313318,945197.675648273,945197.875759111,945198.716313318,945197.675710755,945197.875811331,945198.716370367,0.000562197179533541,-7.28802988305688e-05,0.830070769530721,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,58,0.48,39,-20,0.1,54.6887865603668,0.965425052680075,945199.196609697,945199.39673593,945200.177243694,945199.196609697,945199.39673593,945200.177243694,945199.19669029,945199.396789961,945200.177307987,0.000554349040612578,-5.74858859181404e-05,0.770024326979183,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,59,0.44,64,-20,0.1,-115.463345061872,1.04036530922167,945200.617551169,945200.817638463,945201.668205893,945200.617551169,945200.817638463,945201.668205893,945200.617623009,945200.817689174,945201.668271394,0.000502346665598452,-9.64244827628136e-05,0.840083993505687,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007887303946
13,1,1,1,60,0.36,24,-20,0.1,36.6823507558936,1.04543153638951,945202.028403049,945202.228523547,945203.089087599,945202.028403049,945202.228523547,945203.089087599,945202.028465833,945202.228616818,945203.089151591,0.000265830080024898,-6.32210867479444e-05,0.850080615840852,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007887303946
13,1,1,1,61,0.36,162,-20,0.1,-18.1218602479014,1.1824949538568,945203.449343011,945203.649428495,945204.640099562,945203.449343011,945203.649428495,945204.640099562,945203.44943417,945203.649481318,945204.640163252,0.000324086868204176,-9.82354395091534e-05,0.980187630164437,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007887303946
13,1,1,1,62,0.46,15,-20,0.1,33.822085217494,1.1193606001325,945205.100374926,945205.300481539,945206.231096504,945205.100374926,945205.300481539,945206.231096504,945205.100438314,945205.30053557,945206.231159591,0.000501785078085959,-7.71060585975647e-05,0.920131528633647,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,63,0.36,123,-20,0.1,-64.106353005772,2.2243184937397,945206.591319619,945206.791441928,945208.822752382,945206.591319619,945206.791441928,945208.822752382,945206.591379988,945206.791496261,945208.822817884,0.000291789066977799,-6.14100135862827e-05,2.02082701795734,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007887303946
13,1,1,1,64,0.46,151,-20,0.1,-30.7246934707906,1.16637050290592,945209.283087211,945209.483157602,945210.463825708,945209.283087211,945209.483157602,945210.463825708,945209.283161768,945209.483218877,945210.463889096,0.000561249325983226,-0.000113327871076763,0.970184669014998,0,0,0,12312019,20-Feb-2020 14:21:24,0.455007887303946
13,1,1,1,65,0.5,178,-20,0.1,20.5560452195835,1.12735415506177,945210.964124689,945211.164232811,945212.104877904,945210.964124689,945211.164232811,945212.104877904,945210.964194718,945211.164286238,945212.104946122,0.000588500290177763,-7.55969667807221e-05,0.930161656113341,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007887303946
13,1,1,1,66,0.4,30,-20,0.1,39.2558416762328,1.40023314789869,945212.505127955,945212.70523004,945213.916030244,945212.505127955,945212.70523004,945213.916030244,945212.505191042,945212.705283769,945213.916096349,0.000381824444048107,-8.16337997093797e-05,1.20031676697545,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007887303946
13,1,1,1,67,0.5,32,-20,0.1,37.7110476763899,2.56897346419282,945214.416318962,945214.616443686,945216.997977312,945214.416318962,945214.616443686,945216.997977312,945214.416384765,945214.616497415,945216.998048851,0.000578237464651465,-5.89952105656266e-05,2.37105018971488,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007887303946
13,1,1,1,68,0.36,126,-20,0.1,-56.445063778921,1.06294720759615,945217.35821884,945217.558324849,945218.428896088,945217.35821884,945217.558324849,945218.428896088,945217.358281926,945217.558377371,945218.428954043,0.000310201896354556,-7.77097884565592e-05,0.860087802750058,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007887303946
13,1,1,1,69,0.4,101,-20,0.1,-77.4170375059231,1.1880109354388,945218.829096938,945219.029272373,945220.02993976,945218.829096938,945219.029272373,945220.02993976,945218.829157006,945219.029326404,945220.030008582,0.000332623138092458,-8.28457996249199e-06,0.990183950634673,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007887303946
13,1,1,1,70,0.48,152,-20,0.1,-39.8055710922652,1.22881664184388,945220.510233423,945220.710345771,945221.751026512,945220.510233423,945220.710345771,945221.751026512,945220.510300131,945220.710399801,945221.751085976,0.000551632372662425,-7.13709741830826e-05,1.03019730444066,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,71,0.48,13,-20,0.1,19.781077107035,1.04758884839248,945222.231356094,945222.431430711,945223.292000197,945222.231356094,945222.431430711,945223.292000197,945222.23142733,945222.431483233,945223.292060265,0.000587552436627448,-0.000109102111309767,0.850086049060337,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,72,0.44,146,-20,0.1,-47.1210963966615,1.06456541805528,945223.732321255,945223.93240855,945224.812972789,945223.732321255,945223.93240855,945224.812972789,945223.732381021,945223.932458958,945224.813033159,0.000515929772518575,-9.64243663474917e-05,0.870080802938901,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007887303946
13,1,1,1,73,0.48,117,-20,0.1,-68.6705384847205,1.05354100116529,945225.293293316,945225.493390572,945226.353967906,945225.293293316,945225.493390572,945226.353967906,945225.293354893,945225.493444603,945226.35403552,0.000578496954403818,-8.64634057506919e-05,0.850093897082843,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,74,0.34,81,-20,0.1,-95.4638428132367,1.12458016630262,945226.6941854,945226.89429654,945227.834925031,945226.6941854,945226.89429654,945227.834925031,945226.694243958,945226.894348458,945227.834982986,0.000254619517363608,-7.25784339010715e-05,0.930145054473542,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007887303946
13,1,1,1,75,0.44,2,-20,0.1,4.32506043473846,1.09949745226186,945228.275171533,945228.475347571,945229.385894433,945228.275171533,945228.475347571,945229.385894433,945228.275232808,945228.475400093,945229.385961142,0.000441373093053699,-7.68096651881933e-06,0.900063425535336,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007887303946
13,1,1,1,76,0.5,173,-20,0.1,5.85601358542896,0.984389295452274,945229.886211827,945230.086329608,945230.886850539,945229.886211827,945230.086329608,945230.886850539,945229.886288195,945230.086384545,945230.886908796,0.000606913003139198,-6.59376382827759e-05,0.790037493687123,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007887303946
13,1,1,1,77,0.36,111,-20,0.1,-77.0424199059069,0.971519678016193,945231.247035318,945231.447206829,945232.227708556,945231.247035318,945231.447206829,945232.227708556,945231.247117421,945231.447260558,945232.227767718,0.000253454316407442,-1.22087076306343e-05,0.770018290146254,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007887303946
13,1,1,1,78,0.48,108,-20,0.1,-74.1886290698616,1.07633630640339,945232.708037836,945232.908140827,945233.798717385,945232.708037836,945232.908140827,945233.798717385,945232.708136239,945232.908192443,945233.798783792,0.00058725057169795,-8.07283213362098e-05,0.880093121435493,0,0,0,12312019,20-Feb-2020 14:21:24,0.475007887303946
13,1,1,1,79,0.3,128,-20,0.1,-22.6198649480404,1.14946396206506,945234.098903414,945234.299021799,945235.259645648,945234.098903414,945234.299021799,945235.259645648,945234.098965897,945234.299076736,945235.259704508,0.000160056282766163,-6.53340248391032e-05,0.950140411965549,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007887303946
13,1,1,1,80,0.5,100,-20,0.1,96.3401917459099,1.23844349954743,945235.759975417,945235.960093199,945237.010765431,945235.759975417,945235.960093199,945237.010765431,945235.760043032,945235.960165944,945237.010831234,0.000619288766756654,-6.59376382827759e-05,1.04018879530486,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007887303946
13,1,1,1,81,0.38,150,-20,0.1,-48.9575531141279,0.917219527647831,945237.391006239,945237.591123417,945238.32161064,945237.391006239,945237.591123417,945238.32161064,945237.391066609,945237.591194653,945238.321667388,0.000341032515279949,-6.65413681417704e-05,0.720003786263987,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007887303946
