subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
6,1,1,1,1,0,82,-20,0.1,62.4254360403056,1.07100560280378,257456.135896767,257456.356056696,257457.256627723,257456.135896767,257456.356056696,257457.256627723,257456.135960456,257456.356118876,257457.256694128,0.00945966091239825,0.0200974995677825,0.890093942201929,0,0,0,12312019,20-Feb-2020 14:21:24,0
6,1,1,1,2,0.32,16,-20,0.1,135.389761195318,0.918054390960606,257457.576816689,257457.776937547,257458.507417798,257457.576816689,257457.776937547,257458.507417798,257457.576892451,257457.776995501,257458.507485109,0.000388424727134407,5.84289664402604e-05,0.720003165886737,0,0,0,12312019,20-Feb-2020 14:21:24,0.315010911993536
6,1,1,1,3,0.3,25,-20,0.1,50.9061411137705,0.833115704357624,257458.80760814,257459.007711491,257459.648170317,257458.80760814,257459.007711491,257459.648170317,257458.807680582,257459.007780311,257459.648235515,0.000346153159625828,4.092205199413e-05,0.629981741047231,0,0,0,12312019,20-Feb-2020 14:21:24,0.295010911993536
6,1,1,1,4,0.4,169,-20,0.1,152.631789571112,0.668254965770757,257460.048401167,257460.248470409,257460.72884909,257460.048401167,257460.248470409,257460.72884909,257460.048469383,257460.248520214,257460.728908251,0.000604900385951623,6.81375968270004e-06,0.469901595643023,0,0,0,12312019,20-Feb-2020 14:21:24,0.395010911993536
6,1,1,1,5,0.34,102,-20,0.1,110.684080267947,0.811516406072769,257461.069047546,257461.269196173,257461.889589065,257461.069047546,257461.269196173,257461.889589065,257461.069144739,257461.269253825,257461.889652754,0.000441562675405294,8.61985317897052e-05,0.609915806417121,0,0,0,12312019,20-Feb-2020 14:21:24,0.335010911993536
6,1,1,1,6,0.46,177,-20,0.1,140.552971033037,0.770664037001552,257462.349868004,257462.549997615,257463.130379677,257462.349868004,257462.549997615,257463.130379677,257462.349939541,257462.550055267,257463.13043763,0.000783933966886252,6.71824091114104e-05,0.569904976291582,0,0,0,12312019,20-Feb-2020 14:21:24,0.455010911993536
6,1,1,1,7,0.38,15,-20,0.1,65.8790168805574,0.685781191423303,257463.510630013,257463.710718876,257464.211066297,257463.510630013,257463.710718876,257464.211066297,257463.510696117,257463.710792526,257464.211126062,0.000580739433644339,2.64335831161588e-05,0.489870336750755,0,0,0,12312019,20-Feb-2020 14:21:24,0.375010911993536
6,1,1,1,8,0.38,3,-20,0.1,135,0.737093334173551,257464.59129309,257464.791450773,257465.341807884,257464.59129309,257464.791450773,257465.341807884,257464.591357383,257464.791511142,257465.341865234,0.000557195628061891,9.52538393903524e-05,0.539880025928142,0,0,0,12312019,20-Feb-2020 14:21:24,0.375010911993536
6,1,1,1,9,0.42,35,-20,0.1,63.434948822922,0.604252126038773,257465.762028302,257465.96216546,257467.373074014,257465.762028302,257465.96216546,257467.373074014,257465.762092896,257465.962215566,257467.373138608,0.000638116674963385,7.47284793760628e-05,1.40043146937387,0,0,0,12312019,20-Feb-2020 14:21:24,0.415010911993536
6,1,1,1,10,0.48,126,-20,0.1,122.005383208084,1.14271570774144,257467.853379044,257468.053511674,257469.004149741,257467.853379044,257468.053511674,257469.004149741,257467.853445148,257468.053571138,257469.004211317,0.000853673293022439,7.02008546795696e-05,0.940160981583176,0,0,0,12312019,20-Feb-2020 14:21:24,0.475010911993536
6,1,1,1,11,0.34,108,-20,0.1,100.619655276155,0.751642479968723,257469.3443488,257469.544465131,257470.104828948,257469.3443488,257469.544465131,257470.104828948,257469.344411584,257469.544514633,257470.104887204,0.000442166376160458,5.39013126399368e-05,0.549886732856976,0,0,0,12312019,20-Feb-2020 14:21:24,0.335010911993536
6,1,1,1,12,0.3,147,-20,0.1,153.67670173219,0.664929558843141,257470.405016272,257470.605166711,257471.08546661,257470.405016272,257470.605166711,257471.08546661,257470.405075434,257470.605228287,257471.085533318,0.000343134714057669,8.80096049513668e-05,0.469822814571671,0,0,0,12312019,20-Feb-2020 14:21:24,0.295010911993536
6,1,1,1,13,0.42,51,-20,0.1,63.1218602479014,0.634313599439338,257471.505722948,257471.705825695,257472.156153467,257471.505722948,257471.705825695,257472.156153467,257471.505818934,257471.705877914,257472.156211119,0.000674035982228816,4.03183803427964e-05,0.439850686758291,0,0,0,12312019,20-Feb-2020 14:21:24,0.415010911993536
6,1,1,1,14,0.36,18,-20,0.1,-154.311856564353,1.26946843595942,257472.516366242,257472.71646899,257473.797191832,257472.516366242,257472.71646899,257473.797191832,257472.516427818,257472.716520605,257473.797253106,0.00049953005509451,4.03183803427964e-05,1.07024575729156,0,0,0,12312019,20-Feb-2020 14:21:24,0.355010911993536
6,1,1,1,15,0.46,127,-20,0.1,126.069409899581,0.776297940989025,257474.257474997,257474.457587705,257475.047987641,257474.257474997,257474.457587705,257475.047987641,257474.257547741,257474.457644753,257475.048047708,0.000788159784860909,5.0279195420444e-05,0.579922851437004,0,0,0,12312019,20-Feb-2020 14:21:24,0.455010911993536
6,1,1,1,16,0.32,101,-20,0.1,89.3259631020155,0.695421762531623,257475.368225808,257475.568307426,257476.078639218,257475.368225808,257475.568307426,257476.078639218,257475.36828678,257475.568360852,257476.078695059,0.000437625189078972,1.91893195733428e-05,0.499854707333725,0,0,0,12312019,20-Feb-2020 14:21:24,0.315010911993536
