subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
15,1,1,1,1,0,93,-20,0.1,90.5456575934157,0.886677182861604,864701.795818143,864702.005939671,864702.716382964,864701.795818143,864702.005939671,864702.716382964,864701.795880021,864702.006000643,864702.716448464,0.00952630897518247,0.00994845491368324,0.699960413854569,0,0,0,12312019,20-Feb-2020 14:21:24,0
15,1,1,1,2,0.4,140,-20,0.1,141.766174822553,0.843726701452397,864703.116670862,864703.316767271,864703.967249996,864703.116670862,864703.316767271,864703.967249996,864703.116763226,864703.316823716,864703.967527101,0.000440936302766204,-7.66644952818751e-05,0.639999845414422,0,0,23,12312019,20-Feb-2020 14:21:24,0.395008152786177
15,1,1,1,3,0.46,96,-20,0.1,102.011478386365,0.868806855985895,864704.42750299,864704.627591249,864705.308048831,864704.42750299,864704.627591249,864705.308048831,864704.427573017,864704.627647392,864705.308122179,0.000503865885548294,-8.48142663016915e-05,0.669974703108892,0,0,0,12312019,20-Feb-2020 14:21:24,0.455008152786177
15,1,1,1,4,0.4,154,-20,0.1,159.486680931716,0.803906334447674,864705.708326768,864705.908422271,864706.51882717,864705.708326768,864705.908422271,864706.51882717,864705.70838925,864705.908471774,864706.518889048,0.000430975458584726,-7.7569973655045e-05,0.599922019406222,0,0,0,12312019,20-Feb-2020 14:21:24,0.395008152786177
15,1,1,1,5,0.48,135,-20,0.1,118.194979062462,1.35500688501634,864706.999135823,864707.199247022,864708.360051194,864706.999135823,864707.199247022,864708.360051194,864706.999202832,864707.199307692,864708.360370941,0.000592135591432452,-6.18742778897285e-05,1.15032129338942,0,0,28,12312019,20-Feb-2020 14:21:24,0.475008152786177
15,1,1,1,6,0.38,154,-20,0.1,160.0168934781,0.847720087389462,864708.740258462,864708.940355173,864709.600789682,864708.740258462,864708.940355173,864709.600789682,864708.740321849,864708.940405279,864709.600850956,0.000327695161104202,-7.63627467676997e-05,0.649951630271971,0,0,0,12312019,20-Feb-2020 14:21:24,0.375008152786177
15,1,1,1,7,0.42,22,-20,0.1,38.8533743403533,0.908879865892231,864710.021077713,864710.221182875,864712.512644213,864710.021077713,864710.221182875,864712.512644213,864710.021140195,864710.221238716,864712.512711524,0.000473680207505822,-6.79109944030643e-05,2.2809784587007,0,0,0,12312019,20-Feb-2020 14:21:24,0.415008152786177
15,1,1,1,8,0.4,45,-20,0.1,47.1747441146101,1.00486510933843,864712.912922452,864713.113024898,864713.933595695,864712.912922452,864713.113024898,864713.933595695,864712.912982217,864713.113078928,864713.933672062,0.000431277207098901,-7.06275459378958e-05,0.810087918420322,0,0,0,12312019,20-Feb-2020 14:21:24,0.395008152786177
15,1,1,1,9,0.48,128,-20,0.1,125.647020749907,0.767883758991957,864714.413861788,864714.613992305,864715.194360482,864714.413861788,864714.613992305,864715.194360482,864714.41393242,864714.614042411,864715.194419039,0.000549575663171709,-4.25562029704452e-05,0.56988529721275,0,0,0,12312019,20-Feb-2020 14:21:24,0.475008152786177
15,1,1,1,10,0.38,82,-20,0.1,67.7509763427876,0.887084973161109,864715.574603876,864715.774718697,864716.475168262,864715.574603876,864715.774718697,864716.475168262,864715.574671791,864715.774766992,864716.47522682,0.00036382139660418,-5.82520151510835e-05,0.689966686186381,0,0,0,12312019,20-Feb-2020 14:21:24,0.375008152786177
