subject,session,block,section,trial,isi_raw_sec,orientation,contrast_db,contrast,response,rt,target_on,mask_on,isi_on,target_onset,mask_onset,isi_onset,target_fliptime,mask_fliptime,isi_fliptime,target_missed,mask_missed,isi_missed,target_beam,mask_beam,isi_beam,seed,date,isi_sec
8,1,1,1,1,0,23,-20,0.1,45.379436701419,0.949923013569787,695493.160217319,695493.370370661,695494.150863332,695493.160217319,695493.370370661,695494.150863332,695493.160279802,695493.370431031,695494.150930041,0.00953847076743841,0.00994632253423333,0.770008014398627,0,0,0,12312019,20-Feb-2020 14:21:24,0
8,1,1,1,2,0.3,177,-20,0.1,131.235965135094,1.30901027156506,695494.451056304,695494.651155673,695495.7719087,695494.451056304,695494.651155673,695495.7719087,695494.4511209,695494.651206685,695495.771974202,0.0001320771407336,-0.000107650994323194,1.11026837083045,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007306245388
8,1,1,1,3,0.38,1,-20,0.1,-169.894963634962,1.31998639274389,695496.152145585,695496.352271818,695497.482955062,695496.152145585,695496.352271818,695497.482955062,695496.152226481,695496.352319812,695497.483016035,0.000292890006676316,-8.07864125818014e-05,1.12019858649001,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007306245388
8,1,1,1,4,0.4,129,-20,0.1,119.875992691689,1.02268543234095,695497.883272124,695498.083359116,695498.913900098,695497.883272124,695498.083359116,695498.913900098,695497.883334606,695498.08341194,695498.913956242,0.000402292003855109,-0.000120026874355972,0.820056325290352,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007306245388
8,1,1,1,5,0.4,23,-20,0.1,-161.896236965493,1.33373710617889,695499.314160413,695499.514317434,695500.655008167,695499.314160413,695499.514317434,695500.655008167,695499.314226819,695499.514371767,695500.655072158,0.000345544423907995,-4.99979360029101e-05,1.13020607538056,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007306245388
8,1,1,1,6,0.42,82,-20,0.1,85.6839724801344,1.96047715027817,695501.075270479,695501.275407579,695503.046251659,695501.075270479,695501.275407579,695503.046251659,695501.075337791,695501.275455874,695503.046317764,0.000376767595298588,-6.99198571965098e-05,1.76035942346789,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007306245388
8,1,1,1,7,0.5,43,-20,0.1,56.0035408517495,1.84469768195413,695503.546853998,695503.747015547,695505.408051027,695503.546853998,695503.747015547,695505.408051027,695503.546919499,695503.74707471,695505.40812015,0.000833694124594331,-4.54701948910952e-05,1.65055082261097,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007306245388
8,1,1,1,8,0.42,46,-20,0.1,60.2551187030578,2.05723411892541,695505.82830851,695506.028437761,695507.899633526,695505.82830851,695506.028437761,695507.899633526,695505.828379142,695506.028490887,695507.899696914,0.000371938105672598,-7.77679961174726e-05,1.86071110737976,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007306245388
8,1,1,1,9,0.5,29,-20,0.1,-149.981632572391,1.7654581957031,695508.399952127,695508.600085604,695510.181145691,695508.399952127,695508.600085604,695510.181145691,695508.400018835,695508.600149294,695510.181229906,0.000549956341274083,-7.35421199351549e-05,1.57057542935945,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007306245388
8,1,1,1,10,0.34,170,-20,0.1,139.455602833326,2.14611193328165,695510.521318209,695510.721410333,695512.672721201,695510.521318209,695510.721410333,695512.672721201,695510.521377371,695510.721462251,695512.673001362,0.000170073937624693,-0.000114895403385162,1.94082621089183,0,0,23,12312019,20-Feb-2020 14:21:24,0.335007306245388
8,1,1,1,11,0.38,169,-20,0.1,-8.74616226255521,1.72227965737693,695513.052932776,695513.253043313,695514.784046033,695513.052932776,695513.253043313,695514.784046033,695513.052994051,695513.253094929,695514.784110025,0.000267580384388566,-9.64825740084052e-05,1.52051806310192,0,0,0,12312019,20-Feb-2020 14:21:24,0.375007306245388
8,1,1,1,12,0.34,136,-20,0.1,-73.53998518796,4.24673497898038,695515.124255981,695515.324362594,695519.386983201,695515.124255981,695515.324362594,695519.386983201,695515.124316351,695515.32441421,695519.387054739,0.000207503093406558,-0.000100406701676548,4.05213595053647,0,0,0,12312019,20-Feb-2020 14:21:24,0.335007306245388
8,1,1,1,13,0.32,34,-20,0.1,46.6135389328812,1.40777272242121,695519.707166399,695519.907298971,695521.128087345,695519.707166399,695519.907298971,695521.128087345,695519.707230089,695519.907351795,695521.128151941,0.000151528278365731,-7.44477147236466e-05,1.21030371729285,0,0,0,12312019,20-Feb-2020 14:21:24,0.315007306245388
8,1,1,1,14,0.42,86,-20,0.1,87.8983456723287,2.09842800255865,695521.548341508,695521.74846925,695523.659736927,695521.548341508,695521.74846925,695523.659736927,695521.548405198,695521.748533242,695523.659803635,0.000368617824278772,-7.9277204349637e-05,1.90078301972244,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007306245388
8,1,1,1,15,0.36,18,-20,0.1,39.8055710922652,1.59671184234321,695524.019919895,695524.219995418,695525.63094238,695524.019919895,695524.219995418,695525.63094238,695524.019984491,695524.220045827,695525.631012409,0.000209748861379921,-0.000131497043184936,1.40046230552252,0,0,0,12312019,20-Feb-2020 14:21:24,0.355007306245388
8,1,1,1,16,0.4,165,-20,0.1,136.450216290933,2.17339965153951,695526.031212957,695526.23133738,695528.21259892,695526.031212957,695526.23133738,695528.21259892,695526.031275138,695526.231416464,695528.212658384,0.000355807249434292,-8.2597485743463e-05,1.97077688307036,0,0,0,12312019,20-Feb-2020 14:21:24,0.395007306245388
8,1,1,1,17,0.42,76,-20,0.1,-112.574138078648,2.49357288843021,695528.632889002,695528.832970863,695531.13449861,695528.632889002,695528.832970863,695531.13449861,695528.632948466,695528.833020668,695531.134580109,0.000404537771828473,-0.000125158228911459,2.29104308946989,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007306245388
8,1,1,1,18,0.3,170,-20,0.1,144.462322208026,1.79167435120326,695531.434664717,695531.634774952,695533.235828283,695531.434664717,695531.634774952,695533.235828283,695531.434724785,695531.634826568,695533.235894992,0.000105212675407529,-9.67845553532243e-05,1.59056867402978,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007306245388
8,1,1,1,19,0.3,69,-20,0.1,74.7448812969422,2.05223158188164,695533.536005257,695533.736127566,695535.597312521,695533.536005257,695533.736127566,695535.597312521,695533.536065023,695533.73617888,695535.597381343,0.00011607923079282,-8.47105402499437e-05,1.8507002980914,0,0,0,12312019,20-Feb-2020 14:21:24,0.295007306245388
8,1,1,1,20,0.44,75,-20,0.1,69.3159197320532,2.20252955169417,695536.037590717,695536.237717252,695538.249040801,695536.037590717,695536.237717252,695538.249040801,695536.037658935,695536.23776917,695538.249105094,0.000421875971369445,-8.0484664067626e-05,2.0008388919523,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007306245388
8,1,1,1,21,0.44,25,-20,0.1,144.70665240934,6.23652947752271,695538.689285793,695538.889404782,695544.933320434,695538.689285793,695538.889404782,695544.933320434,695538.689353105,695538.889456096,695544.93339982,0.000388672575354576,-8.80308216437697e-05,6.03343099565245,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007306245388
8,1,1,1,22,0.5,157,-20,0.1,141.34019174591,1.4781390670687,695545.433599493,695545.633729349,695546.924562901,695545.433599493,695545.633729349,695546.924562901,695545.433667107,695545.633796963,695546.924632628,0.000510414247401059,-7.71642662584782e-05,1.28034889500123,0,0,0,12312019,20-Feb-2020 14:21:24,0.495007306245388
8,1,1,1,23,0.42,7,-20,0.1,-174.184373470509,1.47879196563736,695547.344812234,695547.544923072,695548.835795563,695547.344812234,695547.544923072,695548.835795563,695547.344880451,695547.545014231,695548.835871327,0.00036378821823746,-9.61808254942298e-05,1.28038783348165,0,0,0,12312019,20-Feb-2020 14:21:24,0.415007306245388
8,1,1,1,24,0.44,3,-20,0.1,10.2511987508174,1.44751501618885,695549.276038744,695549.47618339,695550.736989948,695549.276038744,695549.47618339,695550.736989948,695549.276104245,695549.47624225,695550.737051525,0.000386861618608236,-6.23738160356879e-05,1.25032190070488,0,0,0,12312019,20-Feb-2020 14:21:24,0.435007306245388
8,1,1,1,25,0.4,102,-20,0.1,-79.4608162713718,1.77815645886585,695551.137287293,695551.337363515,695552.928420526,695551.137287293,695551.337363515,695552.928420526,695551.13736919,695551.337412717,695552.928484518,0.000382576021365821,-0.000130797503516078,1.58057235355955,2,0,0,12312019,20-Feb-2020 14:21:24,0.395007306245388
